id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11614211,Quiet apt near facilities&metro/new,61493919,Aude,,Woluwe-Saint-Lambert,50.84046,4.41026,Entire home/apt,74,3,119,2018-10-19,1.88,1,100
11623181,Apart for 6 (1km from city center),61561283,Kenan,,Anderlecht,50.84177,4.3358,Entire home/apt,98,2,21,2020-01-02,0.42,4,0
11623907,Triplex for 10 (1km city center!),61561283,Kenan,,Anderlecht,50.84186,4.33734,Entire home/apt,186,2,112,2019-10-22,1.72,4,0
11644806,Appartement au cœur des Marolles,46402791,Eve,,Bruxelles,50.83947,4.34503,Entire home/apt,70,12,11,2019-02-02,0.17,2,288
11652569,C 29,8884641,Grégoire,,Uccle,50.78271,4.33595,Entire home/apt,180,7,2,2019-01-03,0.06,1,9
11674842,Very nice furnished apartment 24/1,48305343,Roger,,Ixelles,50.83146,4.38095,Entire home/apt,27,122,1,2016-12-01,0.02,13,286
11675575,2 Charming rooms near Royal Palace,5830868,Béatrice,,Bruxelles,50.839,4.3664,Private room,137,2,39,2019-06-10,0.68,2,11
11696047,Parc Leopold View Studio,22434640,Marie,,Bruxelles,50.84031,4.38089,Entire home/apt,42,90,15,2019-02-28,0.27,2,365
11704847,Apart for 6 (1km from city center),61561283,Kenan,,Anderlecht,50.83964,4.33603,Entire home/apt,98,2,39,2020-02-28,0.64,4,0
11706850,Blue ARCH (EU District) N°(PHONE NUMBER HIDDEN),49235146,Vinciane & Guy,,Etterbeek,50.83246,4.39576,Entire home/apt,36,14,16,2020-03-16,0.31,3,317
11711106,"1,2,3,4 pers South Brussels room in nice eco house",27472588,Assunta & José,,Forest,50.80603,4.32067,Private room,55,1,88,2019-06-19,1.55,1,29
11717884,Apart for 6 (1km from city center),61561283,Kenan,,Anderlecht,50.84187,4.33589,Entire home/apt,98,2,78,2019-07-13,1.30,4,0
11727958,Green ARCH (EU District) N° 330025-412,49235146,Vinciane & Guy,,Etterbeek,50.83437,4.39514,Private room,25,6,24,2019-01-20,0.38,3,316
11728450,Yellow ARCH (EU District) N° 330025-412,49235146,Vinciane & Guy,,Etterbeek,50.8346,4.39687,Private room,25,6,14,2019-09-28,0.35,3,316
11762734,Bruxelles Midi LUMINEUX,18413086,Fabrice,,Saint-Gilles,50.8293,4.33138,Entire home/apt,85,2,3,2016-12-21,0.05,1,0
11794843,apartment style 2 floor,41161396,Simon,,Bruxelles,50.85565,4.35614,Entire home/apt,89,2,54,2020-02-23,0.86,11,120
11808883,"Cosy studio for long stay, ref jw3G",23082521,Serenia,,Bruxelles,50.84846,4.38119,Private room,30,90,2,2016-04-30,0.17,58,364
11820270,The most exquisite stay in Brussels,62918772,Larbi,,Koekelberg,50.86698,4.32683,Entire home/apt,60,2,231,2020-02-18,3.70,2,356
11844163,Little House/Maisonnette/Huisje,35401368,Valérie,,Berchem-Sainte-Agathe,50.86067,4.2944,Entire home/apt,47,1,264,2020-02-02,4.40,2,32
11864230,Cosy 2 bedrooms apartment + parking,14319358,Krystyna,,Woluwe-Saint-Lambert,50.85162,4.43819,Entire home/apt,100,3,18,2018-07-05,0.31,2,365
11864675,nice flat avenue Louise,63246659,Charles,,Saint-Gilles,50.8344,4.35635,Entire home/apt,55,30,1,2016-07-25,0.02,1,0
11869288,"Cozy room for long stay, ref T1-4",23082521,Serenia,,Saint-Josse-ten-Noode,50.85444,4.36844,Private room,20,90,0,,,58,365
11869677,"Cozy room for long stay, ref T5-2",23082521,Serenia,,Saint-Josse-ten-Noode,50.85444,4.36844,Private room,17,90,1,2016-12-31,0.02,58,224
11869791,"Cozy room for long stay, ref T2A",23082521,Serenia,,Saint-Josse-ten-Noode,50.85444,4.36844,Private room,20,90,0,,,58,364
11882254,Mineta Art House - Studio,13549470,Maria,,Ixelles,50.82499,4.37635,Entire home/apt,40,3,12,2021-06-29,0.19,2,48
11908195,Nice Cosy Apartment in Ixelles,1694613,T!,,Ixelles,50.82604,4.36824,Entire home/apt,80,30,18,2018-07-02,0.55,1,316
11967423,Marolles En Suite Double,9458649,Jeannie,,Bruxelles,50.83556,4.35195,Private room,76,2,11,2017-05-28,0.21,1,363
11968063,Charmant appartement à Saint-Gilles,49279324,Céline,,Saint-Gilles,50.82334,4.34336,Entire home/apt,45,1,4,2016-06-03,0.06,1,209
11976175,Bruxelles Guest Apartment,7823864,Benoit,,Schaerbeek,50.87164,4.38666,Private room,59,2,81,2017-07-16,1.29,1,347
11999792,Louise District - Duplex Two Bedrooms with Terrace,32037583,Charles Home,,Ixelles,50.81764,4.36577,Entire home/apt,133,90,8,2017-06-10,0.14,26,272
12000305,Louise District - Trendy Apartment with Balcony,32037583,Charles Home,,Ixelles,50.81892,4.3677,Entire home/apt,100,90,2,2017-08-05,0.04,26,195
12000627,Louise District - Gorgeous One Bedroom Apartment,32037583,Charles Home,,Uccle,50.81685,4.36687,Entire home/apt,100,90,2,2018-12-06,0.04,26,347
12000793,Louise District - Bright Top-Floor Apartment,32037583,Charles Home,,Ixelles,50.81727,4.36719,Entire home/apt,83,90,4,2017-03-04,0.08,26,241
12015485,Charming studio in the heart of BXL,64279490,Benoît,,Bruxelles,50.84871,4.34694,Entire home/apt,70,92,42,2018-03-21,0.72,1,134
12045394,"Jolie chambre, proche centre ville",4799255,Jonathan,,Saint-Gilles,50.83256,4.34198,Private room,44,3,123,2019-11-18,1.92,1,4
12045924,Appartement Liniere21,64501562,Nicolas & Deborah,,Saint-Gilles,50.83083,4.34702,Entire home/apt,187,1,146,2019-07-14,2.36,1,26
12048725,Bright&cosy appart,5629818,Stéphanie,,Forest,50.81558,4.33416,Entire home/apt,44,2,30,2016-08-10,0.49,1,131
12079987,Cosy penthouse - panoramic view - fully equipped,26614225,Mathieu,,Etterbeek,50.82611,4.38609,Entire home/apt,66,4,36,2019-12-07,0.75,1,218
12111206,"Amazing, great & cozy apartment, trendy EU area",3776570,Mathieu,,Schaerbeek,50.84955,4.39258,Entire home/apt,75,2,13,2017-03-18,0.23,1,61
12126441,Beautiful Apartment - Flagey,19293722,Pauline Et Elliot,,Ixelles,50.8304,4.36578,Entire home/apt,60,3,215,2021-06-28,3.35,61,36
12205367,Le studio d'Audrey H,27841252,Tom,,Ixelles,50.83572,4.36193,Entire home/apt,78,3,13,2018-01-01,0.21,1,175
12205404,Florida Sixties,61386234,Frederick,,Uccle,50.8046,4.36311,Private room,60,2,0,,,1,89
12229009,Flat & garden in Bruxelles,4064814,Ignatius L.,,Saint-Gilles,50.82509,4.34905,Entire home/apt,80,2,127,2019-10-10,2.05,1,193
12296376,"Central, Bright and Cozy. FREE WIFI !!!",43773586,Daniel,,Saint-Gilles,50.82457,4.34314,Entire home/apt,60,3,163,2020-03-12,3.37,4,68
12321875,Petite chambre ds grand appartement,3170048,Marie,,Bruxelles,50.80892,4.38371,Private room,26,2,24,2019-01-01,0.40,2,90
12324060,Bright apartment EU quarter,63579718,Martina,,Etterbeek,50.83312,4.38267,Entire home/apt,80,3,19,2017-04-16,0.33,1,344
12332878,Grand Place Brussels Apartments 5,941268,John & Ceca,,Bruxelles,50.84576,4.34613,Entire home/apt,68,2,391,2020-03-02,6.29,15,256
12338654,Charming apartment - In the very heart of Brussels,41303784,Derk,,Bruxelles,50.84096,4.3592,Entire home/apt,90,1,317,2020-07-23,5.00,3,270
12338667,Sunny appartment Brussels near UCL,66604967,Claude,,Woluwe-Saint-Lambert,50.85456,4.4417,Entire home/apt,90,2,134,2019-10-10,2.12,1,289
12349101,Ines Pires Art Apartment,66689490,Ines Pires Gallery,,Bruxelles,50.84148,4.37638,Entire home/apt,70,1,12,2020-02-28,0.48,3,1
12349781,Ines Pires Meeting Room Brussels,66689490,Ines Pires Gallery,,Ixelles,50.83783,4.36728,Private room,419,1,3,2019-01-01,0.11,3,362
12356420,chambre privée+Salle de bainWC,6421332,Sylvie,,Uccle,50.79043,4.34117,Private room,50,1,0,,,1,365
12363071,Amazing cozy apartment,9689321,Anthony,,Uccle,50.79767,4.37559,Entire home/apt,200,5,5,2018-01-04,0.08,1,0
12363253,Welcome to Chatelain 4,28345902,Vadim,,Ixelles,50.82434,4.35902,Entire home/apt,100,2,42,2019-11-13,0.95,2,233
12376236,LONG TERM ROOM,24351093,German,,Ixelles,50.83711,4.37033,Private room,40,10,0,,,5,360
12402305,Petite maison de ville à partager.,67063685,Nath,,Forest,50.80817,4.31624,Private room,35,30,9,2016-05-17,0.14,1,364
12412802,Red romantic apartment,31070440,Hoa,,Bruxelles,50.84822,4.3468,Entire home/apt,450,1,0,,,1,364
12441911,A quiet room in a spacious mansion,31996905,Julia,,Forest,50.81747,4.3416,Private room,21,90,5,2020-02-29,0.08,6,208
12477551,Bruxelles ma belle 2,47707294,Julie,,Ixelles,50.83553,4.35995,Private room,40,1,453,2019-11-09,7.13,2,83
12478915,Garden-side room in a friendly shared house,8585169,Christophe,,Saint-Josse-ten-Noode,50.85502,4.37528,Private room,24,1,35,2017-07-24,0.55,6,185
12486369,Room in a calm and green district,13154535,Hélène,,Forest,50.80781,4.33048,Private room,54,1,181,2020-08-09,3.13,1,23
12489429,ROOM IN TYPICAL BRUSSELS HOUSE,66759929,Maude,,Schaerbeek,50.85911,4.40396,Private room,35,6,19,2018-09-22,0.35,2,307
12507706,Elegant appartement et petite cour.,67733388,Julie,,Ixelles,50.81998,4.37535,Entire home/apt,79,2,80,2019-12-27,1.35,1,259
12528835,Smartflats Postiers 402 - 2 Bedroom - City Center,2792958,Alex,,Bruxelles,50.84951,4.35465,Entire home/apt,244,1,78,2018-12-22,1.35,91,169
12529394,Smartflats Postiers 502 - 2 Bedroom - City Center,2792958,Alex,,Bruxelles,50.84974,4.35423,Entire home/apt,244,1,117,2019-12-24,1.95,91,293
12531805,Smartflats Gaité 501 - 2 Bedroom - City Center,2792958,Alex,,Bruxelles,50.85177,4.35401,Entire home/apt,244,1,76,2019-05-23,1.22,91,163
12532334,Smartflats Gaité 601 - 2 Bedroom - City Center,2792958,Alex,,Bruxelles,50.84957,4.35463,Entire home/apt,244,1,21,2020-02-16,0.42,91,324
12538759,Super 2 chambres avec terrasse,39944963,Esmara Et Philippe,,Bruxelles,50.84859,4.35228,Entire home/apt,161,1,169,2020-02-18,2.74,11,346
12567023,3 rooms with garden in trendy area _ R1/R2/R3,3971483,Tim & Ben,,Bruxelles,50.8525,4.34668,Private room,364,1,39,2019-06-26,0.66,11,286
12577582,Comfortable fully equipped studio,24030302,Ngoc To Uyen,,Auderghem,50.80931,4.437,Entire home/apt,45,2,174,2017-11-26,2.74,1,348
12582006,charming house in Brussels,68230965,Charlotte,,Uccle,50.80952,4.34372,Entire home/apt,126,3,33,2017-07-20,0.55,1,7
12614499,Maison avec grand jardin à Ixelles,6581946,Nathalie,,Ixelles,50.83261,4.36933,Entire home/apt,91,5,5,2017-07-25,0.09,1,5
12615411,Flagey-Ixelles B&B private comfortable+stylish,34552590,Mireille,,Ixelles,50.83098,4.36828,Private room,33,1,341,2020-03-02,6.19,1,0
12634943,Grand Place Brussels Apartments 2,941268,John & Ceca,,Bruxelles,50.84684,4.34991,Entire home/apt,98,2,376,2020-03-11,6.23,15,313
12635432,Grand Place Brussels Apartments 3,941268,John & Ceca,,Bruxelles,50.84668,4.34937,Entire home/apt,68,2,379,2020-03-12,6.45,15,330
12636113,Grand Place Brussels Apartments 4,941268,John & Ceca,,Bruxelles,50.84698,4.34695,Entire home/apt,76,2,376,2020-03-07,6.21,15,163
12674189,"Double, cozy room in the center of Brussels",50439322,Ced,,Bruxelles,50.84931,4.35281,Private room,39,1,581,2021-06-29,9.48,10,348
12675011,Chambre cosy centre de Bruxelles,50439322,Ced,,Bruxelles,50.84765,4.35444,Private room,55,1,367,2019-12-13,6.33,10,363
12690150,Peaceful Private Brussels,1334349,Adam,,Koekelberg,50.85978,4.33673,Entire home/apt,70,2,107,2019-11-10,1.71,1,177
12705842,Relax close to the Atomium,10480311,Raffaella,,Bruxelles,50.89134,4.37346,Entire home/apt,50,3,28,2021-07-11,0.63,1,44
12768391,Chambre lit double à Ixelles,69003776,Louisa,,Ixelles,50.82249,4.38324,Private room,50,2,0,,,1,365
12769060,Venise.,35855417,Margot,,Ixelles,50.83134,4.36772,Entire home/apt,53,8,1,2016-05-08,0.02,1,365
12795114,Studio in Brussel with FREE PARKING & amazing view,62436082,Ismail,,Etterbeek,50.82648,4.38471,Private room,59,2,17,2018-12-18,0.29,1,0
12829122,Lumineuse chambre à 15mn du centre,70007522,Aminata,,Molenbeek-Saint-Jean,50.86926,4.33812,Private room,30,2,89,2019-10-15,1.42,1,365
12850930,"Chambre quartier UE, proche Flagey",39846533,Julie,,Etterbeek,50.8271,4.38436,Private room,32,2,15,2019-11-20,0.25,1,164
12917107,Your cosy place,38279238,Crasi,,Etterbeek,50.83078,4.38247,Entire home/apt,80,30,10,2017-08-31,0.16,1,316
12941945,Nice trip of all seasons ;),71095236,Fati,,Ixelles,50.82139,4.37951,Private room,22,7,142,2020-10-14,2.28,1,354
12961094,Cosy Studio City Center Brussels,71262853,Fahd,,Bruxelles,50.84522,4.34321,Entire home/apt,65,1,151,2019-10-30,4.27,1,0
13011244,Petit appartement neuf - pied à terre idéal,43178435,Ariane,,Etterbeek,50.82899,4.40719,Entire home/apt,52,7,33,2021-03-11,0.54,1,157
13011474,Top Spot Studio Heart of Bruxelles + parking,871030,ApartmentsApart,,Bruxelles,50.84869,4.35033,Entire home/apt,64,1,12,2019-06-14,0.21,32,364
13011496,Spacious apartment : Grand Place,71265209,Ryoko,,Bruxelles,50.84899,4.35026,Entire home/apt,70,6,216,2020-02-13,3.44,1,28
13013123,"Top Spot Studio Double, 30 sqm., Blvd.Anspach",871030,ApartmentsApart,,Bruxelles,50.84825,4.35081,Hotel room,70,2,24,2019-07-21,0.42,32,351
13024966,LOFT 3 CHAMBRES,49929662,Simon,,Saint-Josse-ten-Noode,50.85708,4.36969,Entire home/apt,85,4,35,2019-09-17,0.61,1,77
13035334,Brussels Nice Apart near EU Grand plac free Garage,72061180,Mary,,Schaerbeek,50.85437,4.38119,Entire home/apt,80,5,75,2019-07-22,1.31,1,48
13035742,Belle chambre,47841347,Lionel,,Ixelles,50.81825,4.38239,Private room,34,1,0,,,1,356
13058383,Loft Place Stéphanie / Avenue Louise,69626879,Thérèse,,Ixelles,50.8342,4.35724,Entire home/apt,100,2,164,2021-06-10,2.66,3,351
13064493,Studio cosy. CEE. OTAN,72365364,Judith,,Schaerbeek,50.85789,4.3998,Entire home/apt,50,1,4,2016-07-07,0.06,1,162
13069307,The biggest room 26 m2 in a spacious mansion,31996905,Julia,,Forest,50.81732,4.34158,Private room,21,90,2,2017-06-21,0.11,6,299
13119454,Karibu Apartment - Ecuyer,72990707,Evan,,Bruxelles,50.84971,4.35431,Entire home/apt,125,2,170,2020-07-19,3.08,2,348
13137568,Cosy in the African and European quarter,39025328,Karine,,Ixelles,50.83673,4.36692,Entire home/apt,60,3,8,2017-05-04,0.13,1,11
13139679,Quartier très calme,2330339,Carine,,Woluwe-Saint-Pierre,50.82784,4.46043,Private room,127,1,0,,,1,365
13209783,Near the center of Brussels - 60 m²,30662666,Dylan,,Schaerbeek,50.86372,4.37776,Entire home/apt,55,2,254,2019-10-16,4.17,1,250
13219415,Nyumbani Apartment - Montagne,72990707,Evan,,Bruxelles,50.8451,4.35477,Entire home/apt,120,2,22,2020-02-20,0.38,2,363
13226925,Room in house with garden close to center & nature,3206818,Michel,,Auderghem,50.82039,4.40907,Private room,22,5,3,2017-03-05,0.05,1,69
13243166,Studio au coeur d'Ixelles,74424756,Emilie,,Ixelles,50.8339,4.36175,Entire home/apt,46,2,1,2016-08-28,0.02,1,0
13270927,"Top Spot 2 Bedroom Flat, 68 sqm., Blvd. Anspach!",871030,ApartmentsApart,,Bruxelles,50.84822,4.35135,Entire home/apt,154,1,68,2020-03-05,1.10,32,362
13272598,Top Spot Apartment with 1 bedroom,871030,ApartmentsApart,,Bruxelles,50.85006,4.35156,Entire home/apt,102,1,73,2019-08-25,1.27,32,365
13289300,"Top Spot 1 Bdr Flat, 64 sqm., Blvd. Anspach!",871030,ApartmentsApart,,Bruxelles,50.84928,4.35111,Entire home/apt,105,1,66,2019-09-22,1.20,32,363
13290603,"Cosy 1 Bedroom Flat in the center, Blvd Anspach",871030,ApartmentsApart,,Bruxelles,50.8481,4.35107,Entire home/apt,93,1,20,2019-11-25,0.33,32,362
13290638,Brussels authentic and cosy flat,9307060,Stéphanie,,Forest,50.82409,4.33115,Entire home/apt,75,1,21,2017-12-11,0.37,1,90
13304422,Room with mezzanine in a friendly shared house,8585169,Christophe,,Schaerbeek,50.85609,4.37537,Private room,38,1,36,2021-05-01,0.58,6,286
13312447,Double room (European Quarter),38206725,Julie,,Ixelles,50.83203,4.37935,Private room,44,7,23,2019-08-03,0.65,2,122
13324982,Studio flat with the green view from the balcony !,871030,ApartmentsApart,,Bruxelles,50.84814,4.35105,Entire home/apt,83,1,76,2020-01-20,1.34,32,363
13341677,Cosy&nice (URL HIDDEN) home is yours,18202692,Faiza,,Woluwe-Saint-Pierre,50.83651,4.42666,Private room,71,1,7,2017-06-23,0.14,1,287
13360660,Private apartment on top floor near city centre,75799127,Saskia,,Jette,50.86878,4.32365,Private room,60,1,103,2019-08-17,1.70,1,173
13366812,Superbe chambre 2 lits à Auderghem,2272371,Judith,,Auderghem,50.81144,4.43657,Private room,30,1,61,2016-10-24,1.04,1,365
13375781,Charming house with garden,6542001,Wouter,,Schaerbeek,50.86688,4.37058,Entire home/apt,80,3,2,2020-01-02,0.08,1,362
13391643,"Design flat in great area, 90m2, sunny terrace",1298385,Nicholas,,Ixelles,50.82928,4.37621,Entire home/apt,111,3,35,2020-01-12,0.58,2,157
13424839,1bedroom bright TopSpot apt with great view !,871030,ApartmentsApart,,Bruxelles,50.84965,4.35067,Entire home/apt,93,1,101,2020-02-18,1.96,32,365
13425316,"Top Spot, One - Bdr Flat, 64 sqm., Blvd. Anspach!",871030,ApartmentsApart,,Bruxelles,50.84835,4.35283,Entire home/apt,100,1,195,2020-02-24,3.36,32,360
13433663,Modern Studio next to EU Commission and Centre,10370400,Daniela,,Bruxelles,50.84354,4.3829,Entire home/apt,60,2,252,2021-02-28,4.08,2,178
13438578,Nice Bedroom - EU area I,73137024,Paolo,,Bruxelles,50.84722,4.38641,Private room,25,1,105,2019-11-10,1.87,3,83
13438780,Nice bedroom - EU area II,73137024,Paolo,,Bruxelles,50.84595,4.38431,Private room,25,1,197,2020-01-11,3.28,3,86
13463792,Relax,2188987,Elvira,,Forest,50.81788,4.33619,Entire home/apt,63,3,25,2021-02-28,0.44,2,210
13498758,"Secluded Apartment Studio, Ixelles–1BD, 1BT",7922860,Andrew,,Ixelles,50.82902,4.379,Entire home/apt,38,2,79,2020-07-28,1.32,7,361
13504036,Lovely bright apartment with a sunny terrace,22954926,Fiona,,Ixelles,50.81761,4.36498,Entire home/apt,75,1,24,2020-08-02,0.93,1,10
13517456,Big beautiful room with bathroom and terrace,77633701,Ilaria,,Forest,50.81145,4.31899,Private room,30,7,136,2019-09-23,2.24,1,42
13557212,Très joli appartement dans une belle résidence,73090899,Zora,,Anderlecht,50.83651,4.2882,Entire home/apt,72,1,67,2021-06-06,1.30,1,238
13565941,Sunny Apartment Upper St-Gilles,76546954,O.,,Saint-Gilles,50.82337,4.34178,Entire home/apt,103,3,87,2019-07-22,1.52,5,0
13567988,Cosy room in the heart of Brussels,75701171,Nazim&Salma,,Ixelles,50.81719,4.35196,Private room,30,1,73,2018-08-20,1.20,1,40
13576173,Charmante maison dans un îlot verdoyant,4675734,Marie,,Ixelles,50.82643,4.3689,Entire home/apt,100,2,68,2018-08-27,1.19,3,298
13595099,Ines Pires Bohemian Apartment,66689490,Ines Pires Gallery,,Bruxelles,50.84237,4.37712,Entire home/apt,70,1,18,2019-05-02,0.55,3,358
13609598,Chambre Kot,19727163,Françoise,,Woluwe-Saint-Lambert,50.85174,4.43445,Private room,25,15,4,2018-09-14,0.07,5,199
13614683,Cosy studio flat in the centre of Brussels,24762615,Griet,,Bruxelles,50.84176,4.34432,Entire home/apt,57,5,2,2019-12-08,0.11,1,179
13635118,magnifique studio en pleine verdure à IXELLES,24444714,Cedric,,Ixelles,50.83314,4.3755,Entire home/apt,66,3,9,2020-06-28,0.18,37,365
13646660,Agréable studio chez l'habitant,46527532,Laurence,,Auderghem,50.81503,4.41477,Entire home/apt,39,1,2,2018-08-10,0.03,2,226
13654573,J and R Brussels City Appartments Blue studio,26549558,Johan,,Molenbeek-Saint-Jean,50.861588,4.305186,Entire home/apt,52,1,3,2021-03-21,0.17,4,167
13656592,J and R Brussels City Appartments Green Luxe,26549558,Johan,,Molenbeek-Saint-Jean,50.8599,4.30506,Entire home/apt,83,2,2,2021-01-17,0.28,4,174
13663317,A04 Hôtel de ville,79226751,Christian,,Bruxelles,50.8483,4.35309,Entire home/apt,107,1,75,2019-10-28,1.27,13,9
13663325,F2C Madrid,79226751,Christian,,Bruxelles,50.84809,4.35263,Entire home/apt,57,1,34,2019-03-16,0.66,13,9
13663326,F1A Amsterdam,79226751,Christian,,Bruxelles,50.84811,4.35259,Entire home/apt,76,1,75,2019-07-20,1.28,13,9
13663329,F1B London,79226751,Christian,,Bruxelles,50.84807,4.35259,Entire home/apt,93,1,69,2019-08-30,1.18,13,9
13663332,F2A Paris,79226751,Christian,,Bruxelles,50.84816,4.35259,Entire home/apt,76,1,51,2019-12-27,0.95,13,9
13663336,F2B Roma,79226751,Christian,,Bruxelles,50.84807,4.3526,Entire home/apt,95,1,65,2019-07-12,1.11,13,9
13692008,YOUR PERFECT PIED A TERRE in Brussels!,43421073,Fabs,,Ixelles,50.82001,4.35846,Entire home/apt,40,7,40,2019-06-01,0.70,2,350
13695304,Stylish apartment- Grand Place - with Parking,79828441,Jassin,,Bruxelles,50.85075,4.35672,Entire home/apt,72,2,310,2021-07-10,5.28,1,59
13698079,J and R Brussels City Appartments Yellow Deluxe,26549558,Johan,,Molenbeek-Saint-Jean,50.86121,4.305615,Entire home/apt,58,2,3,2020-07-05,0.17,4,167
13702194,* Luxury Appartment < City Center Brussels > *,3662851,Philippe,,Ixelles,50.83509,4.36044,Entire home/apt,150,2,31,2020-01-02,0.65,1,360
13703882,charming Duplex apartement in an ancient House,37043509,Lina,,Saint-Josse-ten-Noode,50.856,4.36905,Entire home/apt,84,2,12,2017-09-05,0.28,5,1
13710220,"""de Witte Leirsse 1557"" (World Heritage UNESCO)",80049576,Rik,,Bruxelles,50.84784,4.35365,Entire home/apt,103,1,248,2021-07-08,4.05,1,332
13730672,Incredible place / Perfect location,34726387,Stéphanie,,Saint-Gilles,50.82379,4.35519,Entire home/apt,76,3,0,,,1,364
13748638,Beautiful 1 bedroom full renovated and furnished,23526556,Julien,,Ixelles,50.83436,4.36122,Entire home/apt,69,25,15,2019-08-15,0.32,2,193
13764153,Beautiful 1 bedroom apart full renovated / terrace,23526556,Julien,,Ixelles,50.83444,4.36097,Entire home/apt,60,25,17,2018-08-27,0.36,2,318
